Smiles,pChEMBL_Value
C=CCN(c1ccccc1)S(=O)(=O)c1ccc2ncc(C(=O)NCCOC)c(O)c2c1,6.15
C=CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)Nc2ncccc2C)c1,6.2
C=CCN1/C(=C2/SC(=S)N(C)C2=O)Sc2ccccc21,4.5
C=CCN1/C(=N/C(=O)CCC(=O)O)SC2CS(=O)(=O)CC21,4.0
C=CCN1C(=O)/C(=C/c2cc(C)n(-c3ccccn3)c2C)C(=O)NC1=S,4.25
C=CCN1C(=O)/C(=C/c2ccc(O)cc2)S/C1=N/c1nccs1,5.65
C=CCN1C(=O)/C(=C/c2ccc(OC)cc2)S/C1=N/c1nccs1,4.3
C=CCN1C(=O)/C(=C/c2ccc(OCC(=O)O)cc2)S/C1=N/c1nccs1,3.95
C=CCN1C(=O)/C(=C2/Sc3ccc(OC)cc3N2CC)SC1=S,6.2
C=CCN1C(=O)/C(=C\C(C)=C\c2ccccc2)SC1=S,4.15
C=CCN1C(=O)/C(=C\Nc2cccc([N+](=O)[O-])c2)C(=O)N(CCCC)C1=O,5.65
C=CCN1C(=O)/C(=C\c2ccc(N3CCOCC3)o2)C(=O)NC1=S,5.3
C=CCN1C(=O)/C(=C\c2ccco2)C(C(=O)OC)=C1C,4.0
C=CCN1C(=O)/C(=N\Nc2c(C)n(C)n(-c3ccccc3)c2=O)C(=O)NC1=S,4.1
C=CCN1C(=O)C(C)S/C1=N\S(=O)(=O)c1ccc(Cl)cc1,5.25
C=CCN1C(=O)C(CC(=O)Nc2ccccc2)S/C1=N\c1c(C)n(C)n(-c2ccccc2)c1=O,5.35
C=CCN1C(=O)C(Cc2ccc(F)cc2)S/C1=N/N=C/c1ccco1,4.0
C=CCN1C(=O)C(Cc2ccc(OCC)cc2)S/C1=N\N=C\c1cccs1,4.4
C=CCN1C(=O)C(O)(CC(=O)c2ccc(N)cc2)c2ccccc21,6.25
C=CCN1C(=O)CC(C(=O)NC)S/C1=N\c1ccc(C(=O)OCC)cc1,3.95
C=CCN1C(=O)CN=C1Nc1ccc(OC)cc1OC.Cl,5.8
C=CCN1C(=O)CN=C1Nc1cccc(C)c1.Cl,5.4
C=CCN1C(=O)CN=C1Nc1ccccc1,5.65
C=CCN1C(=O)CS/C1=N/c1ccc(C(=O)O)cc1,5.95
C=CCN1C(=O)CSc2ccc(C(=O)NC(C)c3ccccc3)cc21,5.3
C=CCN1C(=O)CSc2ccc(C(=O)NCc3cccs3)cc21,6.15
C=CCN1C(=O)N/C(=C/c2ccc(N3CCOCC3)o2)C1=O,4.05
C=CCN1C(=O)N/C(=C/c2ccccc2OCC(=O)Nc2ccc(F)cc2)C1=O,4.25
C=CCN1C(=O)NC(=O)/C(=C(/C)NCCN2CCOCC2)C1=O,5.25
C=CCN1C(=O)NC(=O)/C(=C(/C)NCCO)C1=O,4.0
C=CCN1C(=O)NC(=O)/C(=C(/C)Nc2ccc(N(C)C)cc2)C1=O,6.2
C=CCN1C(=O)NC(=O)/C(=C(/CC)NCc2cccnc2)C1=O,5.25
C=CCN1C(=O)NC(=O)/C(=C(/CC)Nc2ccccc2NC(=O)CC)C1=O,6.15
C=CCN1C(=O)NC(=O)/C(=C/c2c(CCN(C)C(=O)c3ccccc3)cc3c(c2OC)OCO3)C1=O,5.35
C=CCN1C(=O)NC(=O)/C(=C/c2cccn2C)C1=O,5.45
C=CCN1C(=O)NC(=O)/C(=C/c2cnc(SC)nc2)C1=O,4.95
C=CCN1C(=O)NC(=O)/C(=C\Nc2ccc(N(CC)CC)cc2)C1=O,4.3
C=CCN1C(=O)c2ccc(C(=O)N(CC)CC(=O)Nc3c(F)cccc3F)cc2C1=O,6.2
C=CCN1C(=O)c2ccc(C(=O)N(CC)CC(=O)Nc3ccc(OC)cc3)cc2C1=O,4.05
C=CCN1C(=O)c2ccc(C(=O)N3CCN(S(=O)(=O)c4ccc(C(C)C)cc4)CC3)cc2C1=O,6.2
C=CCN1C(=O)c2ccc(C(=O)N3CCN(S(=O)(=O)c4cccc(Cl)c4)CC3)cc2C1=O,4.1
C=CCN1C(=O)c2ccc(C(=O)N3CCN(c4ccccc4OC)CC3)cc2C1=O,6.0
C=CCN1C(=O)c2ccc(C(=O)NCC(c3ccccc3)N(C)C)cc2C1=O,4.0
C=CCN1C(=O)c2ccc(C(=O)OCC(=O)N3CCN(c4ccccc4)CC3)cc2C1=O,6.2
C=CCN1C(=O)c2ccc(C(=O)OCC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2C1=O,5.0
C=CCN1C(=S)CC(c2ccccc2)=Nc2ccccc21,3.95
C=CCN1CC(c2nc3ccccc3n2Cc2ccccc2)CC1=O,4.5
C=CCN1CCN(C(=O)CCCc2ccccc2)CC1,3.95
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl.O,5.05
C=CCN1CCc2nc(N)sc2CC1.Cl,6.7
C=CCNC(=O)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1,4.15
C=CCNC(=O)/C(=C/c1ccccc1OCC)NC(=O)c1ccccc1,6.15
C=CCNC(=O)/C(=C\c1ccco1)NC(=O)c1ccco1,4.85
C=CCNC(=O)C(C#N)c1nc2ccccc2nc1N1CCCCCC1,4.15
C=CCNC(=O)C(C(=O)OCC)C1CCCCC1,4.55
C=CCNC(=O)C1CC(=O)N(c2ccc(C)cc2)C1,5.4
C=CCNC(=O)C1CC(=O)N(c2ccc(OCC(=O)Nc3ccc(C)cc3)cc2)C1,4.8
C=CCNC(=O)C1CC1(c1ccc(C)cc1)c1ccc(C)cc1,3.95
C=CCNC(=O)C1CC=CCC1C(=O)O,6.7
C=CCNC(=O)C1CCC(C(=O)NCC=C)CC1,4.35
C=CCNC(=O)C1CCN(c2nc(C)cc(-c3ccccc3)n2)CC1,4.45
C=CCNC(=O)CC1N=C2c3ccccc3NC(=S)N2C1=O,4.05
C=CCNC(=O)CN1C(=O)c2cccc3cccc1c23,4.4
C=CCNC(=O)CN1CCN(Cc2ccc3c(c2)OCO3)CC1.Cl,6.05
C=CCNC(=O)COC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,5.3
C=CCNC(=O)COC(=O)c1ccc(Cl)c(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)c1,4.95
C=CCNC(=O)COC(=O)c1ccccc1C(=O)N(C)C1CCCCC1,3.9
C=CCNC(=O)CSc1ccc(Cl)cc1,4.45
C=CCNC(=O)CSc1nc(O)c2c(C)c(C)sc2n1,6.2
C=CCNC(=O)Cc1ccc(S(=O)(=O)N2CCOCC2)s1,5.9
C=CCNC(=O)Cn1nnc(-c2ccc(-c3ccc(OC)cc3)cc2)n1,5.35
C=CCNC(=O)c1c(C(F)(F)F)nn(C)c1Cl,5.75
C=CCNC(=O)c1c(Cl)cccc1Cl,4.1
C=CCNC(=O)c1c(N)n(-c2ccc3c(c2)OCO3)c2nc3ccccc3nc12,6.2
C=CCNC(=O)c1c(N)n(-c2cccc(S(N)(=O)=O)c2)c2nc3ccccc3nc12,4.55
C=CCNC(=O)c1cc(Cl)ccn1,4.65
C=CCNC(=O)c1ccc(-n2cccc2)cc1,4.85
C=CCNC(=O)c1ccc(N(CC=C)S(C)(=O)=O)cc1,4.2
C=CCNC(=O)c1ccc(N(Cc2ccc(Cl)cc2)S(C)(=O)=O)cc1,4.15
C=CCNC(=O)c1ccc(N(Cc2ccccc2)S(C)(=O)=O)cc1,6.25
C=CCNC(=O)c1ccc(Sc2ccc(C)cc2)c([N+](=O)[O-])c1,4.05
C=CCNC(=O)c1ccc(Sc2ccccc2)c([N+](=O)[O-])c1,5.45
C=CCNC(=O)c1cccc(C(F)(F)F)c1,4.3
C=CCNC(=O)c1cccc(OC2CCN(CC(C)(C)C)CC2)c1,6.5
C=CCNC(=O)c1ccccc1NC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2cccc(C)c2C)c1,4.05
C=CCNC(=O)c1ccccc1NC(=O)c1cccc(C)c1,4.0
C=CCNC(=O)c1ccccc1NC(=O)c1ccccc1,5.35
C=CCNC(=O)c1ccccc1NS(=O)(=O)c1ccc(OC)c(C(=O)N2CCOCC2)c1,5.85
C=CCNC(=O)c1ccncc1,5.6
C=CCNC(=O)c1nn2cccnc2c1Cl,4.05
C=CCNC(=O)c1onc(CS(=O)(=O)c2cc(C)cc(C)c2)c1C(=O)NCC=C,5.45
C=CCNC(=O)c1onc(CSc2ccccc2F)c1C(=O)O,6.2
C=CCNC(=O)c1sccc1Oc1ccc(F)cc1[N+](=O)[O-],6.15
C=CCNC(=S)N(CC=C)C1CCS(=O)(=O)C1,5.2
C=CCNC(=S)N(Cc1ccccc1)Cc1ccccc1,6.2
C=CCNC(=S)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,4.25
C=CCNC(=S)N1CCN(CCNC=C2C(=O)CC(c3ccc(Cl)cc3)CC2=O)CC1,5.8
C=CCNC(=S)N1CCN(CCNC=C2C(=O)CC(c3cccs3)CC2=O)CC1,5.85
C=CCNC(=S)NN=C1CCC(c2ccccc2)CC1,5.3
C=CCNC(=S)NS(=O)(=O)c1cccs1,4.35
C=CCNC(=S)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1-n1cncn1,6.05
C=CCNC(NC(=O)c1ccccc1)(C(=O)OCC)C(F)(F)F,4.0
C=CCNC1=C(Cl)C(=O)N(c2ccccc2Cl)C1=O,4.3
C=CCNC1=NN=C(c2ccc3c(c2)OCCO3)CS1,4.25
C=CCNC1=N[C@@H](c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C(C)N1CC,6.1
C=CCNC1=N[C@@H](c2ccccc2)C(C(=O)OC)=C(C)N1CCOC,6.1
C=CCNS(=O)(=O)c1ccc(OCC(=O)OCC)cc1,5.1
C=CCNc1nc(-c2c(C)nc3ncccn23)cs1,4.0
C=CCNc1nc(-c2c[nH]c3c(CC)cccc23)cs1,5.0
C=CCNc1nc(-c2ccc(Cl)cc2)cs1,6.45
C=CCNc1nc(-c2ccc(O)c(C(N)=O)c2)cs1.Cl,5.55
C=CCNc1nc(C(=O)OCC(=O)NCc2ccccc2OC)cs1,5.2
C=CCNc1nc(C(=O)OCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cs1,4.3
C=CCNc1nc(C(=O)OCC(=O)c2ccc(F)cc2)cs1,4.5
C=CCNc1nc(C(=O)OCC(=O)c2ccc(OC)cc2OC)cs1,5.7
C=CCNc1nc(C)nc(OC)n1,5.05
C=CCNc1nc(C2(C)CC3(CC(C)(C)OC3=O)C(=O)O2)cs1,4.35
C=CCNc1nc(Cl)nc(NC2CCCCC2)n1,3.95
C=CCNc1nc(Cl)nc(Nc2ccc(OCC)cc2)n1,5.95
C=CCNc1nc(Cl)nc(Nc2ccccc2)n1,5.85
C=CCNc1nc(Cl)ncc1F,5.3
C=CCNc1nc(N2CCCCC2)c(C#N)c2c1CN(Cc1ccccc1)CC2,4.8
C=CCNc1nc(N2CCOCC2)c(C#N)c2c1CN(C)CC2,4.9
C=CCNc1nc(NCC)nc(N2CCOCC2)n1,5.4
C=CCNc1nc(Nc2cc(Cl)ccc2OC)nc(OC)n1,4.35
C=CCNc1nc(Nc2ccc(OC)cc2OC)nc(OCC)n1,5.7
C=CCNc1ncnc2c1[nH]c1ccc(C)cc12,4.3
C=CCNc1ncnc2c1cnn2-c1ccc(C)cc1C,5.15
C=CCNc1ncnc2c1cnn2-c1cccc(C)c1,4.95
C=CCNc1nnc(-c2ccncc2)s1,4.55
C=CCNc1nnc(Cc2ccc(C(C)C)cc2)c(O)n1,4.25
C=CCNc1nnc(SCC(=O)N2CCCCC2)c2ccccc12,5.3
C=CCO/C(O)=C1\C(C)=NC(SC)=C(C#N)C1c1ccc(OCC)cc1,4.1
C=CCO/C(O)=C1\C(C)=NC(SCC(=O)N(CC)CC)=C(C#N)C1c1ccccc1,6.2
C=CCO/C(O)=C1\C(C)=NC(SCC(N)=O)=C(C#N)C1c1cccs1,7.15
C=CCO/C(O)=C1\C(C)=Nc2nnnn2C1c1ccc(OC)cc1OC,6.2
C=CCO/C(O)=C1\C(C)=Nc2nnnn2C1c1cccc(OC)c1OC,5.45
C=CCO/C(O)=C1\C(C)=Nc2sc(C#N)c(N)c2C1c1ccco1,4.6
C=CCOC(=O)C1=C(C)NC(=O)NC1/C=C/c1ccccc1,4.3
C=CCOC(=O)C1=C(C)NC(=O)NC1C1CC=CCC1,5.15
C=CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(O)cc1,4.0
C=CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OCC)cc1,6.55
C=CCOC(=O)C1=C(C)NC(=O)NC1c1cn(-c2ccccc2)nc1-c1cccs1,5.45
C=CCOC(=O)C1C(=O)CC(C)(O)C(C(=O)OCC=C)C1c1ccc(N(C)C)cc1,4.0
C=CCOC(=O)C1C(=O)CC(C)(O)C(C(=O)OCC=C)C1c1ccc(OC)cc1,4.9
C=CCOC(=O)CCCC(=O)NC1CCCCC1,4.45
C=CCOC(=O)Nc1c(C(=O)OC)[nH]c2ccc(Cl)cc12,5.35
C=CCOC(=O)Nc1ccc(Cl)cc1NC(=O)OCC=C,5.55
C=CCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,5.45
C=CCOC(=O)c1sc(NC(=O)c2ccco2)nc1C,4.35
C=CCOc1c(CCC)cc(CCC)cc1C(N)=O,4.7
C=CCOc1c(CNc2ccc(S(N)(=O)=O)cc2)cccc1OC,4.0
C=CCOc1c(CNc2nccs2)cccc1OCC,5.35
C=CCOc1c(Cl)cc(CNCCC)cc1Cl.Cl,5.55
C=CCOc1c(Cl)cc(CNCCCN2CCOCC2)cc1OC.Cl,3.95
C=CCOc1c(Cl)cc(CNc2ccc3[nH]c(O)nc3c2)cc1OC,4.0
C=CCOc1c2ccc(C(=O)NCc3ccccc3OC)cc2nn1C,4.35
C=CCOc1ccc(/C=C2\C(=N)N3N=C(S(=O)(=O)CC)SC3=NC2=O)cc1OC,4.05
C=CCOc1ccc(/C=N/NC(=O)CC(=O)NC2CCCCC2)cc1,6.05
C=CCOc1ccc(/C=N/NC(=O)CN2CCCCC2)cc1OC,4.25
C=CCOc1ccc(/C=N/NC(=O)c2c(C)nc3ccc(Cl)cn23)cc1,5.95
C=CCOc1ccc(C(=O)N(Cc2ccc(N(C)C)cc2)C2CCS(=O)(=O)C2)cc1,5.05
C=CCOc1ccc(C(=O)c2ccccc2)c(OCC(=O)NC2(C#N)CCCC2)c1,4.0
C=CCOc1ccc(C2N3CC4(CC)CN2CC(CC)(C3)C4=O)cc1,5.6
C=CCOc1ccc(CNCCO)cc1OCC.Cl,4.6
C=CCOc1ccc(CNc2nn[nH]n2)cc1,4.0
C=CCOc1ccc2ccccc2c1/C=N/O,4.1
C=CCOc1ccc2nnc(C)n2n1,5.35
C=CCOc1cccc(/C=N/NC(=O)C(OC)c2ccccc2)c1,5.45
C=CCOc1cccc(C(=O)N2CCC(CCC(=O)NC3CC3)CC2)c1,5.0
C=CCOc1cccc(C(=O)Nc2nc[nH]n2)c1,4.35
C=CCOc1cccc(C2NC(=O)c3ccccc3O2)c1,5.55
C=CCOc1cccc(CNCc2ccncc2)c1,4.05
C=CCOc1ccccc1/C=N/NC(=O)Cc1ccccc1,5.05
C=CCOc1ccccc1/C=N/n1nnnc1N,4.05
C=CCOc1ccccc1CN(CCc1ccccc1)C(=O)c1cccc(S(C)(=O)=O)c1,5.1
C=CCOc1ccccc1CN1CCC(Cc2ccccc2)CC1,4.05
C=CCOc1ccccc1CN1CCC(Oc2cc(C(=O)NC3CC3)ccc2OC)CC1,4.65
C=CCOc1ccccc1CN1CCCCCC1,3.95
C=CCOc1ccccc1CN1CCN(CCc2ccccc2)C(CCO)C1,6.5
C=CCOc1ccccc1CNn1nnnc1N,5.75
C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,5.25
C=CCOc1nc(-c2ccncc2)nc2ccccc12,5.95
C=CCOn1c(=O)c(-c2ccc(OC)cc2)[n+]([O-])c2ccccc21,5.3
C=CCOn1c(=O)c(-c2ccccc2)[n+]([O-])c2ccccc21,4.05
C=CCOn1c(=O)c(C)[n+]([O-])c2ccccc21,5.65
C=CCOn1c(C)c(C(C)=O)c2c3no[n+]([O-])c3ccc21,4.05
C=CCS(=O)(=O)N1CCCC(Cc2ccccc2C)(C(=O)OCC)C1,6.2
C=CCS(=O)(=O)N1CCCC(N2CCN(c3ccccc3OC)CC2)C1,6.2
C=CCSC1=C(C#N)C(c2ccc(C(C)C)cc2)CC(=O)N1,5.05
C=CCSC1=C(C#N)C(c2cccc(OC)c2)CC(=O)N1,5.9
C=CCSC1=C(C#N)C2(CCCCC2)C(C#N)C(=O)N1,5.6
C=CCSC1=N/C(=C/c2ccsc2)C(=O)N1c1ccccc1,4.35
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,5.25
C=CCSc1cc(C)nc2c(-c3ccc(Cl)cc3)c(C)nn12,6.1
C=CCSc1ccccc1C(=O)Nc1nc[nH]n1,6.45
C=CCSc1ccsc1C(=O)O,6.25
C=CCSc1n[nH]c(-c2ccccc2)n1,4.8
C=CCSc1n[nH]c(-c2cccs2)n1,4.05
C=CCSc1nc(=O)n2cccc(C)c2n1,5.15
C=CCSc1nc(C)c(CC(=O)OCCCC)c(O)n1,6.25
C=CCSc1nc(N)c2c(C)c(C)sc2n1,7.1
C=CCSc1nc(O)c2c(n1)OC(N)=C(C#N)C2C(C)C,4.35
C=CCSc1nc(O)c2cnn(-c3ccc(C)c(C)c3)c2n1,5.65
C=CCSc1nc(O)cc(C)c1C(N)=O,4.2
C=CCSc1nc2nc(C)cc(C)n2n1,4.0
C=CCSc1nc2sc(-c3ccccc3)cc2c(=O)n1N,4.05
C=CCSc1nc2sc(C)c(C)c2c(=O)n1N,4.0
C=CCSc1ncc(-c2ccccc2)cn1,5.05
C=CCSc1nccc(-c2cc(Cl)sc2Cl)n1,4.15
C=CCSc1ncccc1C(=O)O,4.05
C=CCSc1nnc(-c2ccccc2/N=C/c2c(C)nn(-c3ccccc3)c2O)c(O)n1,6.2
C=CCSc1nnc(-c2ccccc2NC(=O)CC)c(O)n1,6.2
C=CCSc1nnc(C)c(/C=C/Nc2ccc(Cl)cc2)n1,4.35
C=CCSc1nnc(C)n1-c1ccc(Cl)cc1,4.0
C=CCSc1nnc(CNC(=O)c2ccccc2C)n1C(C)C,4.8
C=CCSc1nnc(CNS(=O)(=O)c2ccc(C)cc2)n1C,4.2
C=CCSc1nnc(COc2ccc(=O)n(-c3ccccc3)n2)n1CC,5.3
C=CCSc1nnc(Cn2c(=O)sc3ccccc32)n1C,6.25
C=CCSc1nnc(NC(=O)CSc2ccccn2)s1,5.85
C=CCSc1nnc(NC(=O)CSc2nnc(C)s2)s1,5.85
C=CCSc1nnc(NC(=O)c2ccc(S(=O)(=O)NCC3CCCO3)cc2)s1,5.3
C=CCSc1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)s1,5.75
C=CCSc1nnc2c(n1)OC(c1ccccn1)N(C(C)=O)c1ccccc1-2,4.45
C=CCSc1nnc2c(n1)OC(c1ccco1)Nc1ccccc1-2,4.35
C=CCSc1nnc2c(n1)OC=Nc1ccccc1-2,6.2
C=CCSc1nnc2nc3c(nn12)c1cc(C)ccc1n3CC=C,4.4
C=CCSc1nncn1/N=C/c1ccc(OC)cc1,4.45
C=CCSc1nsc(NC(=O)Nc2cccc(C(C)=O)c2)n1,5.85
C=CC[N+]1(C)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[I-],5.0
C=CC[n+]1c(C)csc1Nc1ccc(C(=O)O)cc1.[Br-],5.5
C=CCc1c(C)c(C#N)c2nc3ccccc3n2c1NCCN(C)C,4.0
C=CCc1c(C)nc(-c2ccccc2)nc1N/N=C/c1ccncc1,5.0
C=CCc1c(C)nc(-c2ccccc2)nc1Nc1ccc(O)cc1,6.0
C=CCc1c(C)nc(SC)nc1Nc1ccc(C(C)=O)cc1,5.2
C=CCc1c(C)nc(SCC(=C)C)nc1O,6.5
C=CCc1cc(/C=C2\C(=N)N3N=C(CC(=O)N4CCOCC4)SC3=NC2=O)cc(OC)c1O,5.45
C=CCc1ccc(OC)c(OC)c1,5.0
C=CCc1ccc(OCC(O)CN2CCCCC2)c(OC)c1,6.2
C=CCc1ccc(OCC(O)CN2CCN(Cc3ccc(Cl)cc3)CC2)c(OC)c1.Cl,4.2
C=CCc1ccc(OCC(O)COCC)c(OC)c1,5.4
C=CCc1ccc(OCCOc2cccc3cccnc23)c(OC)c1,4.0
C=CCc1ccc(OCc2ccc(C(=O)OC)o2)c(OC)c1,4.45
C=CCc1cccc(/C=N/NC(=O)CCC(=O)Nc2ccc(C)cc2)c1O,4.6
C=CCc1cccc(/C=N/NC(=O)CNc2cccc3ccccc23)c1O,4.35
C=CCc1cccc(/C=N/NC(=O)c2cc([N+](=O)[O-])nn2Cc2ccccc2)c1O,4.55
C=CCc1cccc(/C=N/c2nc[nH]n2)c1O,6.2
C=CCc1cccc(/C=N/c2ncccc2O)c1O,6.15
C=CCc1cccc(CNc2c(C)cc(C)cc2C)c1O,4.0
C=CCc1cccc(CNc2ccc(S(=O)(=O)Nc3nccnc3OC)cc2)c1O,4.35
C=CCc1cccc(CNc2cnc3ccccc3c2)c1O,4.3
C=CCc1cccc(CNc2nc3ccccc3n2CCC)c1O,5.3
C=CCc1cccc(CNn2cnnc2)c1O,6.45
C=CCc1ccccc1OCC(O)CN(C(C)C)C(C)C.Cl,5.55
C=CCc1ccccc1OCC(O)CN(CC)CC.Cl,4.45
C=CCc1ccccc1OCC(O)CN1CCN(Cc2ccc3c(c2)OCO3)CC1.Cl,4.2
C=CCc1ccccc1OCC(O)CN1CCN(c2ccc(OC)cc2)CC1.Cl,4.0
C=CCc1ccccc1OCC(O)CNC,6.2
C=CCc1ccccc1OCCCCN1CCCC1,5.85
C=CCn1/c(=N/C(=O)C2CCCCC2)sc2cc(NC(C)=O)ccc21,5.65
C=CCn1/c(=N/C(=O)C2COc3ccccc3O2)sc2cc(S(N)(=O)=O)ccc21,5.25
C=CCn1/c(=N/C(=O)CN2C(=O)CCC2=O)sc2cccc(OC)c21,5.0
C=CCn1/c(=N/C(=O)c2ccco2)sc2cc(C(=O)OC)ccc21,6.5
C=CCn1c(-c2ccc(C)cc2)nc2ccccc21,6.2
C=CCn1c(-c2ccc(OC)c(OC)c2)cs/c1=N\c1ccccn1,4.1
C=CCn1c(=N)n(CC(O)COc2ccccc2OC)c2ccccc21.Cl,6.2
C=CCn1c(=O)/c(=C/c2cc(OC)c(OC)c(OC)c2)s/c1=C(/C#N)c1nc2ccccc2n1C,4.5
C=CCn1c(=O)/c(=C/c2ccc(Cl)cc2)s/c1=C(/C#N)c1nnc2n1CCCCC2,5.5
C=CCn1c(=O)/c(=C2/Sc3cc(OC)ccc3N2C)s/c1=C1\C(=O)N(CC)C(=S)N1C,5.35
C=CCn1c(=O)n(CC=C)c2c(C)cc(C)cc21,5.3
C=CCn1c(=O)n(CC=C)c2cc(C)ccc21,4.6
C=CCn1c(C(C)NC(=O)C(C)(C)C)nc2ccccc21,4.9
C=CCn1c(C(C)NC(=O)COC)nc2ccccc21,5.5
C=CCn1c(C(O)c2ccccc2)nc2ccccc21,4.05
C=CCn1c(C)cc(C(=O)COC(=O)C2CC(=O)N(Cc3ccccc3)C2)c1C,4.4
C=CCn1c(C)cc(C(=O)COC(=O)[C@@H](NC(=O)c2ccccc2Cl)C(C)C)c1C,4.05
C=CCn1c(C)cc(C(=O)CSc2n[nH]c(N)n2)c1C,3.95
C=CCn1c(C)cc(C(=O)CSc2nc3ccccc3o2)c1C,4.5
C=CCn1c(C)cc(C(=O)Cn2c(C(C)O)nc3ccccc32)c1C,6.1
C=CCn1c(C)cc(C2=NN=C(NC(C)(C)C)SC2)c1C,4.05
C=CCn1c(C)cs/c1=N\c1ccc(C(C)=O)cc1,6.15
C=CCn1c(C)nnc1SCC(=O)c1[nH]c(C)c(C(C)=O)c1C,5.75
C=CCn1c(CCC(=O)O)ccc1-c1ccccc1,5.25
C=CCn1c(CCCNC(=O)C(C)(C)C)nc2ccccc21,5.55
C=CCn1c(CCNC(=O)c2ccccc2F)nnc1SCC(=O)Nc1nc(C)cs1,4.3
C=CCn1c(CCNC(=O)c2cccs2)nnc1SCC(=O)Nc1cccc(Cl)c1C,4.45
C=CCn1c(CNc2ccc(C)cc2)nnc1SCC(=O)N/N=C/c1ccc(O)cc1O,5.2
C=CCn1c(CNc2ccccc2)nnc1SCC(=O)N/N=C/c1ccccc1O,5.55
C=CCn1c(COc2ccc(CC)cc2)nnc1SCC(=O)N(C)C1CCS(=O)(=O)C1,6.05
C=CCn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)N/N=C/c1cccc(O)c1,4.2
C=CCn1c(COc2ccc(Cl)cc2)nnc1SCc1ccc(C#N)cc1,5.45
C=CCn1c(COc2cccc(C)c2C)nnc1SCC(=O)N1CCN(c2ccccc2)CC1,4.05
C=CCn1c(COc2cccc3ccc(C)nc23)nnc1SCC(=O)OC,4.0
C=CCn1c(COc2cccc3cccnc23)nnc1SCC(=O)O,5.85
C=CCn1c(COc2cccc3cccnc23)nnc1SCC(=O)OC,6.0
C=CCn1c(COc2ccccc2OC)nc2ccccc21,6.2
C=CCn1c(CSCc2ccccc2)nnc1SCC(=O)N1CCN(c2ccccc2)CC1,5.0
C=CCn1c(Cc2c[nH]c3ccccc23)nnc1SCC(=O)NCc1ccccc1,5.2
C=CCn1c(Cc2cccs2)nnc1SCC(=O)NCc1ccco1,5.35
C=CCn1c(Cc2cccs2)nnc1SCC(=O)Nc1ccc(OC)c(OC)c1,5.4
C=CCn1c(N)c(-c2nc3ccccc3n2C)sc1=S,4.05
C=CCn1c(N)c(C(=O)N2CCOCC2)sc1=S,5.8
C=CCn1c(N)c(C(=O)NC2CCCCC2)sc1=S,6.2
C=CCn1c(N)c(C(=O)NCCC2=CCCCC2)sc1=S,4.05
C=CCn1c(N)c(C(=O)NCc2cccnc2)sc1=S,6.2
C=CCn1c(N)c(C(=O)OC(C)(C)C)c2nc3ccccc3nc21,4.4
C=CCn1c(N)c(C(=O)OCCC)c2nc3ccccc3nc21,5.25
C=CCn1c(NC(=O)CC)c(C(=O)OCC)sc1=S,4.5
C=CCn1c(NC(=O)c2ccco2)c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21,4.25
C=CCn1c(NCc2ccc(OC)cc2O)nc2ccccc21,5.85
C=CCn1c(NCc2ccco2)nc2ccccc21,5.95
C=CCn1c(P(C)(=O)[O-])nc2ccccc21.[K+],4.05
C=CCn1c(SC(C)C(=O)NCc2ccc3c(c2)OCO3)nnc1C1CCCCC1,6.2
C=CCn1c(SC(C)C(=O)Nc2ccc(Cl)cn2)nnc1C1CC1,3.95
C=CCn1c(SC/C(O)=C(/C#N)C(C)=N)nnc1C1CCCCC1,6.2
C=CCn1c(SCC(=O)C(C)(C)C)nnc1-c1ccccn1,4.05
C=CCn1c(SCC(=O)C(C)(C)C)nnc1-c1cccs1,4.5
C=CCn1c(SCC(=O)N(CC)C2CCS(=O)(=O)C2)nnc1-c1ccccc1,4.25
C=CCn1c(SCC(=O)N2CCN(c3ccc(F)cc3)CC2)nnc1-c1cccs1,5.05
C=CCn1c(SCC(=O)N2CCN(c3ccccc3)CC2)nnc1-c1ccco1,5.8
C=CCn1c(SCC(=O)NC2CC2)nnc1-c1cccc(OC)c1,5.95
