Smiles,pChEMBL_Value
Cc1ccc(NC(=O)NCc2cccn2Cc2ccccc2)cc1F,5.1
Cc1ccc(NC(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)cc1F,5.15
Cc1ccc(NC(=O)Nc2cccs2)c(C)c1,5.55
Cc1ccc(NC(=O)Nc2csc3c2CCCC3)c(C)c1,4.15
Cc1ccc(NC(=O)Nc2nnc(N3CCCC3)s2)c(C)c1,4.3
Cc1ccc(NC(=O)Nc2nnc(N3CCCC3)s2)cc1,4.0
Cc1ccc(NC(=O)Nc2nnc(N3CCCCC3)s2)c(C)c1,4.35
Cc1ccc(NC(=O)[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)cc1F,3.95
Cc1ccc(NC(=O)c2c(C)oc3ccc(O)c(CN4CCOCC4)c23)c(C)c1,4.0
Cc1ccc(NC(=O)c2c(C)oc3ncnc(N4CCCCC4)c23)cc1Cl,5.35
Cc1ccc(NC(=O)c2cc(S(=O)(=O)N3CCCCC3)c[nH]2)cc1N(C)C,4.8
Cc1ccc(NC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2N2CCOCC2)cc1F,4.6
Cc1ccc(NC(=O)c2ccc(-c3ccccc3)s2)cc1,4.0
Cc1ccc(NC(=O)c2ccc(CN3CC(=O)N4CCCCC4C3=O)cc2)c(C)c1,4.25
Cc1ccc(NC(=O)c2ccc(CN3CC(=O)N4CCCCC4C3=O)cc2)cc1,3.95
Cc1ccc(NC(=O)c2cccc3c(=O)c4c([nH]c23)CCCC4)c(C)c1,5.65
Cc1ccc(NC(=O)c2ccco2)c(OCc2cc(=O)n3cc(C)sc3n2)c1,6.2
Cc1ccc(NC(=O)c2cnc3cc(C)ccn3c2=O)c(C)c1,6.2
Cc1ccc(NC(=O)c2ncn(-c3ccccc3)n2)cc1Cl,3.95
Cc1ccc(NC(=O)c2nn(C)c3c2CS(=O)(=O)c2ccccc2-3)c(Cl)c1,4.05
Cc1ccc(NC(=O)c2nnn(CC(=O)Nc3ccc(C)c(Cl)c3)c2N)c(C)c1,5.25
Cc1ccc(NC(=O)c2sc3nc4c(cc3c2N)CN(Cc2ccccc2)CC4)cc1,6.2
Cc1ccc(NC(=S)N/N=C/c2c(C)[nH]c3ccccc23)cc1,4.05
Cc1ccc(NCc2nnc3n2CCCCC3)cc1Cl,3.95
Cc1ccc(NS(=O)(=O)c2c(C(=O)N3CCCCCC3)c(C)n(C)c2C)cc1F,5.3
Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCC4)cc1,4.9
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)cc1F,5.05
Cc1ccc(NS(=O)(=O)c2ccc3c4c(cccc24)C(=O)N3)c(C)c1,6.2
Cc1ccc(Nc2c(-c3ccc(N(C)C)cc3)nc3[nH]cnn23)cc1,5.15
Cc1ccc(Nc2c(-c3ccco3)nc3ccc(C)cn23)cc1,5.5
Cc1ccc(Nc2c3c(nc4nncn24)CCC3)cc1,4.55
Cc1ccc(Nc2cc(O)nc(O)n2)cc1C,6.2
Cc1ccc(Nc2sc(C(=O)c3ccccc3)c(N)c2C(N)=O)cc1,4.6
Cc1ccc(O)c(NC(=O)C2=CC(c3ccco3)=NS(=O)(=O)N2C)c1,5.9
Cc1ccc(O)c(NC(=O)c2cc(-c3ccc(F)cc3)on2)c1,4.25
Cc1ccc(O)c(NC(=O)c2cc(-c3ccc4c(c3)OCO4)on2)c1,4.05
Cc1ccc(O)c(NC(=O)c2cc(-c3ccccc3O)no2)c1,6.65
Cc1ccc(O)c(NC(=O)c2nc3nc(C)cc(C(F)F)n3n2)c1,3.95
Cc1ccc(O)c(NC(=O)c2noc3c2CCCC3)c1,5.45
Cc1ccc(O)c(NC(=O)c2noc3c2CCCCC3)c1,4.1
Cc1ccc(O)c(Nc2nc3ccccc3c3nncn23)c1,3.95
Cc1ccc(OC(=O)CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,4.6
Cc1ccc(OC(=O)CSc2nnc(-c3cccs3)o2)c(C)c1,4.45
Cc1ccc(OC(=O)CSc2nnc(-c3cccs3)o2)cc1,5.5
Cc1ccc(OC(=O)CSc2nnc(-c3cccs3)o2)cc1C,6.2
Cc1ccc(OC(=O)CSc2nnc(CNC(=O)c3ccccc3)o2)cc1,4.1
Cc1ccc(OC(=O)c2snnc2C)cc1C,4.7
Cc1ccc(OCC(=O)N(Cc2ccc(N(C)C)cc2)CC2CCCO2)cc1C,5.55
Cc1ccc(OCC(=O)N(Cc2ccco2)Cc2ccc(C)o2)cc1,6.2
Cc1ccc(OCC(=O)N(c2ccc(C)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,6.2
Cc1ccc(OCC(=O)NCCC2=CCCCC2)cc1,4.05
Cc1ccc(OCC(=O)Nc2cc3nn(-c4ccccc4)nc3cc2C)cc1,6.15
Cc1ccc(OCC(=O)Nc2ccc3nc(SCC(=O)N4CCCC4)sc3c2)cc1,6.2
Cc1ccc(OCC(=O)Nc2cccc(OCc3cc(=O)n4ccccc4n3)c2)cc1C,4.3
Cc1ccc(OCC(=O)Nc2nnc(S(=O)(=O)N3CCCCCC3)s2)cc1,5.75
Cc1ccc(OCC(=O)Nc2nnc(S(=O)(=O)N3c4ccccc4CC3C)s2)cc1,5.45
Cc1ccc(OCC(=O)Nc2nonc2-c2ccc(C)c(C)c2)cc1C,4.35
Cc1ccc(OCC(=O)Nn2c(C)nc3ccccc3c2=O)c(C(C)C)c1,5.7
Cc1ccc(OCC(=O)OCC(=O)NC2CC2)cc1C,4.95
Cc1ccc(OCC(=O)OCc2cc(=O)n3ccsc3n2)cc1C,5.3
Cc1ccc(OCC(=O)OCc2cc(=O)n3nc(-c4cccs4)sc3n2)cc1,4.0
Cc1ccc(OCC(=O)OCc2cc(=O)n3nc(-c4cccs4)sc3n2)cc1C,5.15
Cc1ccc(OCCCCn2cnc3ccccc32)cc1,3.95
Cc1ccc(OCCSc2nc3ccccc3n2CC(=O)N2CCOCC2)cc1C,4.45
Cc1ccc(OCCSc2nc3ccccc3n2CCC(=O)O)cc1C,6.2
Cc1ccc(OCc2cc(=O)n3cc(C)sc3n2)c(NC(=O)c2ccco2)c1,6.2
Cc1ccc(OCc2ccc(-c3nc(C#N)c(NCc4cccnc4)o3)o2)cc1,4.65
Cc1ccc(OCc2nc3ccccc3n2CC(C)C)cc1,3.95
Cc1ccc(S(=O)(=O)C2(C(=O)Nc3ccc(C(C)C)cc3)CC2)cc1,5.85
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCCCOC(C)C)cc3)oc2C)cc1,6.2
Cc1ccc(S(=O)(=O)N(CC(=O)N2CCc3ccccc3C2)c2ccc(C)c(C)c2)cc1,6.25
Cc1ccc(S(=O)(=O)N(CC(=O)Nc2ccc3c(c2)OCO3)c2cc(Cl)cc(Cl)c2)cc1,6.2
Cc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)Nc2cc(C)ccc2C)cc1,4.2
Cc1ccc(S(=O)(=O)N2CCC(Oc3ccc(-n4cnnn4)cc3)CC2)cc1,4.2
Cc1ccc(S(=O)(=O)N2CCCc3cc(NS(=O)(=O)c4ccc(F)cc4)ccc32)cc1,4.0
Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,6.2
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSCc1c(C)noc1C,5.4
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)N(C)Cc4ccccc4)ccc32)cc1,5.05
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)Nc4c(F)cccc4F)ccc32)cc1,4.45
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)Nc4ccc(C)c(C)c4)ccc32)cc1,5.95
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)Nc4ccc(Cl)cc4C)ccc32)cc1,4.2
Cc1ccc(S(=O)(=O)NC2(C(F)(F)F)NC(=O)N(CCc3ccccc3)C2=O)cc1,4.0
Cc1ccc(S(=O)(=O)NC2(C(F)(F)F)NC(=O)N(c3ccc(F)cc3)C2=O)cc1,4.0
Cc1ccc(S(=O)(=O)NCC(c2ccc(N(C)C)cc2)N2CCc3ccccc32)cc1C,4.2
Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCCc3ccccc3)CC2)cc1,4.3
Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCc3ccc(F)cc3)CC2)cc1,5.25
Cc1ccc(S(=O)(=O)NCCc2csc(-c3cccc(F)c3)n2)cc1,4.25
Cc1ccc(S(=O)(=O)c2cnc(SC(C)C(=O)Nc3ccccc3)[nH]c2=O)cc1,5.95
Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2=O)cc1,6.2
Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccc4c(c3)OCCO4)[nH]c2=O)cc1C,5.55
Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)cc1C,5.1
Cc1ccc(S(=O)(=O)c2nc(-c3ccccc3)oc2N2CCN(c3ccccc3)CC2)cc1,4.0
Cc1ccc(S(=O)(=O)c2nc(S(=O)(=O)c3ccc(C)cc3)c(NC(C)C)s2)cc1,4.7
Cc1ccc(S(=O)(=O)c2nc(S(C)(=O)=O)sc2N(C)Cc2ccccc2)cc1,6.15
Cc1ccc(S(=O)(=O)c2nnn(CC(=O)Nc3ccccc3C)c2N)cc1C,5.15
Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC(C)C)c2cc(Cl)ccc23)cc1C,4.45
Cc1ccc(S(=O)(=O)n2c(CN3CCCC(C)C3)nc3ccccc32)cc1,4.95
Cc1ccc(S(=O)(=O)n2nc(-c3ccc(Cl)cc3)nc2NCc2ccc(F)cc2)cc1,4.1
Cc1ccc(S(=O)(=O)n2nc(-c3ccco3)nc2NCc2ccccc2Cl)cc1,4.05
Cc1ccc(Sc2cc(C(F)(F)F)nc(N(C)C)n2)cc1,6.25
Cc1ccc([N+](=O)[O-])cc1NC(=O)CN(c1ccccc1)S(=O)(=O)N(C)C,5.4
Cc1ccc2[nH]c(/C(C#N)=C/c3ccc(O)c(O)c3)nc2c1,4.65
Cc1ccc2[nH]c(=O)c3cc(C(=O)NC4CCC(C)CC4)sc3c2c1,6.15
Cc1ccc2[nH]c(C(=O)Nc3ccccc3)cc2c1,4.15
Cc1ccc2[nH]c(CSc3nnc(NC(=O)COc4ccccc4)s3)cc(=O)c2c1,6.55
Cc1ccc2[nH]c(CSc3nnc(NC(=O)c4ccccc4C)s3)cc(=O)c2c1,3.95
Cc1ccc2[nH]c(CSc3nnc(NC(=O)c4ccccc4F)s3)cc(=O)c2c1,6.2
Cc1ccc2c(=O)cc(CSc3nnc(-c4ccccc4)n3C)[nH]c2c1C,5.95
Cc1ccc2c(=O)n(-c3cccc(Cl)c3)c(=O)[nH]c2c1,6.2
Cc1ccc2c(C)c(C(=O)N(Cc3ccc(Cl)cc3)C3CCS(=O)(=O)C3)oc2c1,4.0
Cc1ccc2c(CC(=O)N3CCN(c4cccc(Cl)c4)CC3)coc2c1C,5.25
Cc1ccc2c(CC(=O)Nc3cccc(Cl)c3C)coc2c1,5.6
Cc1ccc2c(c1)-c1c(cnn1CC(=O)N1CCN(c3cc(C)ccc3C)CC1)CO2,4.5
Cc1ccc2c(c1)-c1c(cnn1CC(=O)N1CCN(c3cc(Cl)ccc3C)CC1)CO2,4.4
Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccccc1C#N)CO2,5.6
Cc1ccc2c(c1)-c1onc(C(=O)N(C)c3ccc(F)cc3)c1CO2,4.15
Cc1ccc2c(c1)-c1onc(C(=O)N3CCN(c4cccc(C)c4C)CC3)c1CO2,4.0
Cc1ccc2c(c1)C(=O)OC(C(=O)Nc1ncc(Cc3ccc(C(C)C)cc3)s1)C2,3.95
Cc1ccc2c(c1)C(=O)OC(C(=O)Nc1ncc(Cc3ccc(Cl)cc3)s1)C2,6.2
Cc1ccc2c(c1)C(=O)OC(C(=O)Nc1ncc(Cc3ccccc3Cl)s1)C2,4.05
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NC3CCCCCC3)CC1)CC(C)O2,3.95
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NC3CCCCCC3)CC1)CCO2,5.1
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCCC3=CCCCC3)CC1)CC(C)O2,6.75
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCCc3ccc(Cl)cc3)CC1)CC(C)O2,5.95
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCCc3ccccc3)CC1)CC(C)O2,4.05
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCc3ccccc3C)CC1)CC(C)O2,5.35
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCc3ccccc3F)CC1)CC(C)O2,5.65
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCc3ccco3)CC1)CC(C)O2,5.85
Cc1ccc2c(c1)N(C(=O)N1CCC(C(=O)NCc3cccs3)CC1)CC(C)O2,6.25
Cc1ccc2c(c1)N(C(=O)NCc1ccccc1)CCO2,6.45
Cc1ccc2c(c1)N(C(=O)Nc1cccc3c1CCCC3)CCO2,4.75
Cc1ccc2c(c1)N(CC(=O)NCCc1ccccc1)C(=O)CO2,4.05
Cc1ccc2c(c1)N(CCC(=O)NCc1ccc(F)cc1)C(=O)CO2,5.15
Cc1ccc2c(c1)NC(=O)C(CC(=O)Nc1cc(Cl)ccc1C)O2,5.85
Cc1ccc2c(c1)NC(=O)C(CC(=O)Nc1ccccc1Cl)O2,6.2
Cc1ccc2c(c1)c(N1CCCC1=O)c(C(=O)Nc1ccc(F)cc1F)n2C,6.25
Cc1ccc2c(c1)cc(C(=O)NCc1ccccc1C)n2C,4.5
Cc1ccc2ccc3cc(C(=O)N4CCN(c5ccccc5)CC4)[nH]c3c2n1,5.0
Cc1ccc2cccc(NC(=O)COc3ccccc3[N+](=O)[O-])c2n1,4.5
Cc1ccc2nc(-c3ccccn3)c(Nc3ccc(F)cc3)n2c1,4.1
Cc1ccc2nc(-c3ccccn3)c(Nc3ccccc3C)n2c1,5.5
Cc1ccc2nc(-c3ccco3)c(Nc3ccc4c(c3)OCCO4)n2c1,4.3
Cc1ccc2nc(COc3ccc(NC(=O)COc4ccccc4F)cc3)cc(=O)n2c1,4.05
Cc1ccc2nc(COc3cccc(NC(=O)COc4ccccc4F)c3)cc(=O)n2c1,4.55
Cc1ccc2nc(COc3cccc(NC(=O)c4ccccc4Cl)c3)cc(=O)n2c1,6.05
Cc1ccc2nc(COc3ccccc3NC(=O)COc3ccc(F)cc3)cc(=O)n2c1,4.2
Cc1ccc2nc(COc3ccccc3NC(=O)c3ccccc3F)cc(=O)n2c1,6.2
Cc1ccc2nc(CSc3nnc(NC(=O)CC(C)C)s3)cc(=O)n2c1,4.1
Cc1ccc2nc(CSc3nnc(NC(=O)COc4ccccc4)s3)cc(=O)n2c1,4.15
Cc1ccc2nc(N3CCN(c4cccc(Cl)c4)CC3)c(-n3nc(C)cc3C)nc2c1,4.35
Cc1ccc2nc(NC(=O)CSc3nccn3Cc3ccc(F)cc3)sc2c1,6.2
Cc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)N4CCC(C)CC4)cc3)sc2c1,6.45
Cc1ccc2nc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)sc2c1,6.5
Cc1ccc2nc(NCc3ccccc3)c3nncn3c2c1,4.05
Cc1ccc2nc(NS(=O)(=O)c3ccc(Cl)cc3)c(Nc3ccc(C(=O)O)cc3)nc2c1,6.2
Cc1ccc2nc3c(cc(C#N)c(=O)n3-c3nnc(SCc4ccccc4)s3)c(=O)n2c1,5.9
Cc1ccc2nc3c(cc(C#N)c(=O)n3-c3nnc(SCc4ccccc4Cl)s3)c(=O)n2c1,5.8
Cc1ccc2ncc(C(=O)NC(C)c3ccccc3)c(=O)n2c1,6.15
Cc1ccc2ncc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c(=O)n2c1,6.3
Cc1ccc2ncc(C(=O)Nc3ccc(F)cc3F)c(=O)n2c1,5.9
Cc1ccc2ncc(C(=O)Nc3cccc(C(F)(F)F)c3)c(=O)n2c1,6.05
Cc1ccc2oc(=O)n(CCNC(=O)Nc3ccccc3C)c2c1,4.3
Cc1ccc2oc(C(=O)N(Cc3cccc(F)c3)C3CCS(=O)(=O)C3)c(C)c2c1,4.45
Cc1ccc2oc(C(=O)Nc3nc(-c4ccc(F)cc4)ns3)c(C)c2c1,5.1
Cc1ccc2onc(CC(=O)Nc3cc(F)ccc3F)c2c1,4.05
Cc1cccc(-c2nc(C(N)=O)c3c(n2)n(-c2ccc4c(c2)OCO4)c(=O)n3C)c1,5.55
Cc1cccc(-c2nc3nc(C)cc(NC(C)c4ccccc4)n3n2)c1,4.05
Cc1cccc(-c2nc3scc(CCNC(=O)c4ccccc4Cl)n3n2)c1,6.2
Cc1cccc(-c2noc(-c3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)n2)c1,4.35
Cc1cccc(-c2noc(-c3ccc(N4CCOCC4)c([N+](=O)[O-])c3)n2)c1,4.05
Cc1cccc(-c2noc(-c3ccc(NC4CCCC4)c([N+](=O)[O-])c3)n2)c1,6.25
Cc1cccc(-c2noc(-c3ccc(NCc4cccnc4)c([N+](=O)[O-])c3)n2)c1,4.55
Cc1cccc(-c2noc(CN(C(=O)c3ccc(C)c(C)c3)C(C)C)n2)c1,5.6
Cc1cccc(-c2noc(CNC(=O)c3ccco3)n2)c1,3.95
Cc1cccc(-c2noc(CSc3nc(O)cc(-c4ccc(F)cc4)n3)n2)c1,6.65
Cc1cccc(-n2c(=O)c3c4c(sc3n3c(C)nnc23)CCCC4)c1,6.2
Cc1cccc(-n2c(CNC(=O)c3cccc(F)c3)nnc2SCC(=O)Nc2ccccc2F)c1,5.45
Cc1cccc(-n2ncc(C(=O)N3CCOCC3)c2C2CCN(C(=O)OC(C)(C)C)CC2)c1,5.1
Cc1cccc(-n2ncc(C(=O)NCc3ccccn3)c2C2CCN(C(=O)OC(C)(C)C)CC2)c1,5.2
Cc1cccc(C(=O)N2CCCCC2CCN2CCCCC2)c1,4.55
Cc1cccc(C(=O)N2CCNC(=O)C2CC(=O)Nc2ccc(F)cc2)c1,4.0
Cc1cccc(C(=O)N2CCc3cc(CNS(=O)(=O)c4ccc(Cl)s4)ccc32)c1,6.25
Cc1cccc(C(=O)N2CCc3cc(CNS(=O)(=O)c4ccc(F)c(Cl)c4)ccc32)c1,6.25
Cc1cccc(C(=O)N2c3ncnn3C3(CCCCC3)[C@@H]3CCCC[C@@H]32)c1,6.2
Cc1cccc(C(=O)NCC(=O)OCc2cc(=O)n3nc(C)sc3n2)c1,5.45
Cc1cccc(C(=O)NCC(=O)OCc2cc(=O)n3nc(C4CC4)sc3n2)c1,5.4
Cc1cccc(C(=O)NCCc2nc3ccccc3n2CCC(C)C)c1,5.55
Cc1cccc(C(=O)NCc2nc3ccccc3n2Cc2ccccc2Cl)c1,5.9
Cc1cccc(C(=O)NCc2nnc(SCC(=O)Nc3ccccc3F)n2-c2ccccc2)c1,5.45
Cc1cccc(C(=O)Nc2cccc(OCc3cc(=O)n4cc(C)sc4n3)c2)c1,3.95
Cc1cccc(C(=O)Nc2cccc(OCc3cc(=O)n4cccc(C)c4n3)c2)c1,4.0
Cc1cccc(C(=O)Nc2cccc(OCc3cc(=O)n4ccccc4n3)c2)c1,6.2
Cc1cccc(C(=O)Nc2ccccc2-c2nc(-c3ccccc3)no2)c1,5.1
Cc1cccc(C(=O)Nc2nc3c(s2)CCCC3)c1,3.95
Cc1cccc(C(=O)Nc2nnc(S(=O)(=O)N3CCC(C)CC3)s2)c1,5.35
Cc1cccc(C(=O)Nc2nnc(S(=O)(=O)N3CCOCC3)s2)c1,5.05
Cc1cccc(C(=O)OCc2cc(=O)n3nc(C4CCCCC4)sc3n2)c1,5.2
Cc1cccc(C(C)C)c1NC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21,5.6
Cc1cccc(C(C)C)c1NC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O,5.15
Cc1cccc(C(C)C)c1NC(=O)c1ccc2c(c1)CCN2S(C)(=O)=O,5.25
Cc1cccc(C)c1/C=C1\SC(=S)N(CC(=O)O)C1=O,
Cc1cccc(C)c1N1CC(c2nc3ccccc3n2CC(=O)OC(C)C)CC1=O,4.25
Cc1cccc(C)c1NC(=O)CCC(=O)N1Cc2ccccc2Oc2ncccc21,5.15
Cc1cccc(C)c1NC(=O)CCCN1C(=O)CCn2nc(-c3cn(C)c4ccccc34)cc21,4.1
Cc1cccc(C)c1NC(=O)CSc1nc2ncccc2o1,3.95
Cc1cccc(C)c1NC(=O)Cn1cc(C(=O)C2CC2)c2ccccc21,4.0
Cc1cccc(C)c1NC(=O)N1CCC(C(N)=O)(N2CCCCC2)CC1,5.9
Cc1cccc(C)c1NC(=O)Nc1csc2c1CCCC2,5.5
Cc1cccc(C)c1NC(=O)c1c(C)oc2c1C1=NCCN1C=N2,6.25
Cc1cccc(C)c1NC(=O)c1csc2c1CCCC2,4.0
Cc1cccc(C)c1NC(=O)c1nc(SC(C)C)ncc1Cl,4.4
Cc1cccc(C)c1OCC(=O)N(Cc1ccco1)Cc1ccco1,5.05
Cc1cccc(C)c1OCC(=O)N1CCC(c2nc3ccccc3o2)CC1,3.95
Cc1cccc(C)c1OCCn1c(CCNC(=O)C2CCCCC2)nc2ccccc21,5.85
Cc1cccc(CC(=O)Nc2cccc(-c3nc4cccnc4s3)c2)c1,6.55
Cc1cccc(CC2C(=O)Nc3ccccc32)c1,4.05
Cc1cccc(CCNC(=O)CCc2c(C)nc3c(c(C)nn3-c3ccccc3)c2C)c1,5.95
Cc1cccc(CCNC(=O)c2ccc3c(c2)nc2n3CCC(C)C2)c1,4.25
Cc1cccc(CCNC(=O)c2ccc3c(c2)nc2n3CCOC2)c1,6.25
Cc1cccc(CN2CC=C(c3noc(CCC(=O)Nc4ccc(C)c(F)c4)n3)CC2)c1,6.2
Cc1cccc(CN2CCC(CNC(=O)c3c(C)oc4ncnc(N5CCCCC5)c34)CC2)c1,5.25
Cc1cccc(CNC(=O)CN2CC(C)Sc3ccccc32)c1,4.55
Cc1cccc(CNC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)c1,6.25
Cc1cccc(CNC(=O)c2ccc3nc(Cc4ccccc4)oc3c2)c1,4.0
Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccccc3)n2)c1,5.25
Cc1cccc(CSCCNC(=O)C2CCN(S(=O)(=O)Cc3ccccc3)CC2)c1,4.75
Cc1cccc(CSCCNC(=O)CN(c2ccccc2)S(=O)(=O)N(C)C)c1,4.1
Cc1cccc(Cn2c(C)c(CNC3CCCCC3)c(C(=O)O)c2C)c1,5.95
Cc1cccc(Cn2nnc(C(=O)Nc3cc(C)ccc3C)c2N)c1,5.5
Cc1cccc(N(C)C(=O)C2CCC(CNS(=O)(=O)c3cccc4nsnc34)CC2)c1,5.55
Cc1cccc(N(C)S(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)c1,3.95
Cc1cccc(N(C)S(=O)(=O)c2nnc(NC(=O)c3cccs3)s2)c1,3.95
Cc1cccc(N(C)c2nc3ccc(C)cc3n3cnnc23)c1,6.2
Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1,3.95
Cc1cccc(N2C(=O)CS(=O)(=O)C23C(=O)N(Cc2c(F)cccc2Cl)c2ccccc23)c1,5.2
Cc1cccc(N2C(=O)CSC23C(=O)N(Cc2cccc(F)c2)c2ccccc23)c1,5.85
Cc1cccc(N2CCN(C(=O)C3CCCN(C(=O)c4cc5sccc5n4C)C3)CC2)c1C,5.05
Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)Cc4ccccc4)CC3)CC2)c1C,5.55
Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4c(C)noc4C)CC3)CC2C)c1,6.3
Cc1cccc(N2CCN(C(=O)CCS(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2)c1C,5.25
Cc1cccc(N2CCN(C(=O)CCc3c(C)nc4ncnn4c3C)CC2)c1C,5.55
Cc1cccc(N2CCN(C(=O)COCc3cc(-c4ccc5c(c4)OCO5)on3)CC2)c1C,4.05
Cc1cccc(N2CCN(C(=O)Nc3ccc(F)cc3)CC2C)c1,6.2
Cc1cccc(N2CCN(C(=O)c3c(C)oc4nc(C)nc(N5CCCC5)c34)CC2C)c1,4.8
Cc1cccc(N2CCN(C(=O)c3c(C)oc4ncnc(N5CCCCC5)c34)CC2)c1C,5.25
Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)CCN4S(=O)(=O)c3ccccc3)CC2)c1C,4.7
Cc1cccc(N2CCN(C(=O)c3nn(C)c4c3CS(=O)(=O)c3ccccc3-4)CC2C)c1,6.15
Cc1cccc(N2CCN(C(=O)c3noc4c3CCCCC4)CC2)c1C,5.1
Cc1cccc(N2CCN(CCCNC(=O)c3sc4ncccc4c3-n3cccc3)CC2C)c1,4.2
Cc1cccc(N2CCN(Cc3nnc(-c4ccccc4C)o3)CC2C)c1,4.4
Cc1cccc(N2CCN(S(=O)(=O)c3ccc4[nH]c5c(c4c3)CCCCC5)CC2)c1C,5.25
Cc1cccc(N2CCN(S(=O)(=O)c3ccc4c(c3)C(C(C)C)C(=O)N4)CC2)c1C,5.45
Cc1cccc(N2CCN(c3nc4ccc(C(=O)c5ccccc5)cc4n4cnnc34)CC2C)c1,6.2
Cc1cccc(N2CCN(c3nc4ccc(C)cc4n4cnnc34)CC2C)c1,4.75
Cc1cccc(N2CCN(c3nc4ccccc4c4nc(-c5ccccc5)nn34)CC2)c1C,4.25
Cc1cccc(N2CCN(c3nc4ccccc4c4nc(-c5cccnc5)nn34)CC2)c1C,5.6
Cc1cccc(N2CCN(c3ncnc4onc(C)c34)CC2)c1C,5.45
Cc1cccc(N2CCN(c3ncnc4onc(C)c34)CC2C)c1,5.3
Cc1cccc(NC(=O)C(Cc2ccccc2)N2Cc3ccccc3C2=O)c1C,6.5
Cc1cccc(NC(=O)C(Cc2ccccc2)n2cccc2)c1C,5.85
Cc1cccc(NC(=O)C(c2ccccc2)N2Cc3ccccc3C2=O)c1C,4.6
Cc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)C2)c1,5.5
Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)c1C,5.0
Cc1cccc(NC(=O)C2CCCN(c3nnc(-n4c(C)ccc4C)s3)C2)c1C,5.5
Cc1cccc(NC(=O)CCc2c(C)nc3nc(CNC(=O)c4cccc(F)c4)nn3c2C)c1,6.2
Cc1cccc(NC(=O)CN(C)S(=O)(=O)c2c[nH]cn2)c1C,4.0
Cc1cccc(NC(=O)CN2C(=O)C(c3ccccc3)=NC23CCC(C)CC3)c1,4.4
Cc1cccc(NC(=O)CN2C(=O)c3cccc4cccc2c34)c1C,4.0
Cc1cccc(NC(=O)CSc2nc(C)c(Cc3ccccc3)c(=O)[nH]2)c1C,3.95
Cc1cccc(NC(=O)CSc2nc3ccccc3nc2N2CCC(C)CC2)c1,4.0
Cc1cccc(NC(=O)CSc2nc3ccccc3nc2N2CCOCC2)c1C,4.0
